expname blocknr subjectnr cond item pagenr code code2 ffdur ffqual ffbck ffin ffout rpdur rpqual rpcnt rpsacc rpout tgdur tgqual tgcnt tgsacc tgout gdur gqual gcnt gsacc gbck gout totfixdur totfixcnt NumFixQualNot0 totfixQual0dur totfixQual0cnt
eye 11 49 GEEN_MATCH_MATCH 017 13 8 0 158 0 2 20 24 158 0 1 0 24 158 0 1 0 24 158 0 1 0 2 24 158 1 0 158 1
eye 11 49 GEEN_MATCH_MATCH 017 13 9 0 228 0 0 24 46 1752 0 5 208 58 610 0 2 46 58 610 0 2 46 1 58 564 2 0 564 2
eye 11 49 EEN_MIS_MIS 012 14 1 0 62 0 0 0 14 518 0 2 14 20 518 0 2 14 20 518 0 2 14 2 20 754 3 0 754 3
eye 11 49 EEN_MIS_MIS 012 14 2 0 168 0 2 20 20 168 0 1 0 20 168 0 1 0 20 168 0 1 0 2 20 168 1 0 168 1
eye 11 49 EEN_MIS_MIS 012 14 3 0 182 0 0 20 18 382 0 2 18 30 382 0 2 18 30 382 0 2 18 2 30 536 4 0 536 4
eye 11 49 EEN_MIS_MIS 012 14 4 0 358 0 0 30 16 858 0 4 64 22 858 0 4 64 22 858 0 4 64 2 22 794 4 0 794 4
eye 11 49 EEN_MIS_MIS 012 14 5 0 122 0 0 22 74 450 0 2 74 26 450 0 2 74 26 450 0 2 74 2 26 376 2 0 376 2
eye 11 49 EEN_MIS_MIS 012 14 6 0 150 0 2 26 22 150 0 1 0 22 150 0 1 0 22 150 0 1 0 2 22 150 1 0 150 1
eye 11 49 EEN_MIS_MIS 012 14 8 0 166 0 2 22 36 166 0 1 0 36 166 0 1 0 36 166 0 1 0 2 36 166 1 0 166 1
eye 11 49 EEN_MIS_MIS 012 14 9 0 488 0 0 36 20 1196 0 5 120 50 674 0 2 20 50 674 0 2 20 1 50 654 2 0 654 2
eye 11 49 GEEN_MATCH_MATCH 009 15 1 0 304 0 2 0 24 304 0 1 0 24 304 0 1 0 24 304 0 1 0 2 24 792 3 0 792 3
eye 11 49 GEEN_MATCH_MATCH 009 15 2 0 98 2 2 24 138 98 6 1 0 138 98 6 1 0 138 98 6 1 0 2 138 98 1 1 0 0
eye 11 49 GEEN_MATCH_MATCH 009 15 3 0 146 1 1 138 26 1142 1 5 96 38 820 1 4 40 22 146 1 1 0 1 26 1088 6 1 942 5
eye 11 49 GEEN_MATCH_MATCH 009 15 4 0 212 0 0 38 18 878 0 4 68 48 878 0 4 68 14 878 0 4 68 2 48 1474 6 0 1474 6
eye 11 49 GEEN_MATCH_MATCH 009 15 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 642 2 0 642 2
eye 11 49 GEEN_MATCH_MATCH 009 15 6 0 124 0 1 48 28 1016 0 4 72 22 302 0 2 0 28 124 0 1 0 1 28 548 3 0 548 3
eye 11 49 GEEN_MATCH_MATCH 009 15 8 0 206 0 0 22 12 3056 0 10 312 0 1342 0 4 38 60 1120 0 3 38 1 60 1304 4 0 1304 4
eye 11 49 GEEN_MATCH_MATCH 009 15 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
eye 11 49 GEEN_MIS_MIS 032 16 1 0 340 0 0 0 16 586 0 2 16 16 586 0 2 16 16 586 0 2 16 2 16 570 2 0 570 2
eye 11 49 GEEN_MIS_MIS 032 16 2 0 136 0 2 16 22 136 0 1 0 22 136 0 1 0 22 136 0 1 0 2 22 430 2 0 430 2
eye 11 49 GEEN_MIS_MIS 032 16 3 0 130 2 0 22 146 538 2 2 146 22 538 2 2 146 22 538 2 2 146 2 22 434 3 2 42 1
eye 11 49 GEEN_MIS_MIS 032 16 4 0 134 0 0 22 32 636 0 3 50 54 636 0 3 50 54 636 0 3 50 2 54 586 3 0 586 3
eye 11 49 GEEN_MIS_MIS 032 16 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 278 1 0 278 1
eye 11 49 GEEN_MIS_MIS 032 16 6 0 110 0 1 54 24 580 0 3 58 40 244 0 2 0 40 110 0 1 0 1 24 244 2 0 244 2
eye 11 49 GEEN_MIS_MIS 032 16 8 0 158 0 0 40 22 976 0 4 102 56 560 0 2 22 56 560 0 2 22 1 56 538 2 0 538 2
eye 11 49 GEEN_MIS_MIS 032 16 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
eye 11 49 EEN_MIS_MATCH 010 17 1 0 366 0 2 0 32 366 0 1 0 32 366 0 1 0 32 366 0 1 0 2 32 578 2 0 578 2
eye 11 49 EEN_MIS_MATCH 010 17 2 0 174 0 2 32 22 174 0 1 0 22 174 0 1 0 22 174 0 1 0 2 22 174 1 0 174 1
eye 11 49 EEN_MIS_MATCH 010 17 3 0 216 0 0 22 16 394 0 2 16 16 394 0 2 16 16 394 0 2 16 2 16 522 3 0 522 3
eye 11 49 EEN_MIS_MATCH 010 17 5 0 288 0 0 16 44 1436 0 5 96 24 1436 0 5 96 14 1436 0 5 96 2 24 1340 5 0 1340 5
eye 11 49 EEN_MIS_MATCH 010 17 6 0 192 0 0 24 20 484 0 2 20 16 484 0 2 20 16 484 0 2 20 2 16 464 2 0 464 2
eye 11 49 EEN_MIS_MATCH 010 17 8 0 180 0 0 16 24 460 0 2 24 22 460 0 2 24 22 460 0 2 24 2 22 436 2 0 436 2
eye 11 49 EEN_MIS_MATCH 010 17 9 0 312 0 0 22 20 1036 0 4 100 40 600 0 2 20 40 600 0 2 20 1 40 580 2 0 580 2
eye 11 49 EEN_MATCH_MIS 003 18 1 0 354 0 0 0 12 938 2 3 174 30 938 2 3 174 30 938 2 3 174 2 30 764 3 2 354 1
eye 11 49 EEN_MATCH_MIS 003 18 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
eye 11 49 EEN_MATCH_MIS 003 18 3 0 214 0 0 30 18 592 0 3 34 28 592 0 3 34 28 592 0 3 34 2 28 558 3 0 558 3
eye 11 49 EEN_MATCH_MIS 003 18 4 0 310 0 0 28 16 816 0 4 88 26 816 0 4 88 26 816 0 4 88 2 26 728 4 0 728 4
eye 11 49 EEN_MATCH_MIS 003 18 5 0 250 0 2 26 38 250 0 1 0 38 250 0 1 0 38 250 0 1 0 2 38 250 1 0 250 1
eye 11 49 EEN_MATCH_MIS 003 18 6 0 132 0 2 38 30 132 0 1 0 30 132 0 1 0 30 132 0 1 0 2 30 132 1 0 132 1
eye 11 49 EEN_MATCH_MIS 003 18 8 0 262 0 0 30 20 720 0 3 34 0 720 0 3 34 20 720 0 3 34 2 0 686 3 0 686 3
eye 11 49 EEN_MATCH_MIS 003 18 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
eye 11 49 GEEN_MATCH_MIS 031 19 1 0 272 0 0 0 12 944 2 3 152 26 944 2 3 152 26 944 2 3 152 2 26 792 3 2 272 1
eye 11 49 GEEN_MATCH_MIS 031 19 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 290 1 0 290 1
eye 11 49 GEEN_MATCH_MIS 031 19 3 0 292 0 0 26 22 632 0 2 22 32 632 0 2 22 32 632 0 2 22 2 32 1226 5 0 1226 5
eye 11 49 GEEN_MATCH_MIS 031 19 4 0 244 0 1 32 28 800 0 3 62 30 418 0 2 0 28 244 0 1 0 1 28 418 2 0 418 2
eye 11 49 GEEN_MATCH_MIS 031 19 5 0 144 0 0 30 64 928 0 4 100 28 928 0 4 100 22 928 0 4 100 2 28 828 4 0 828 4
eye 11 49 GEEN_MATCH_MIS 031 19 6 0 236 0 2 28 22 236 0 1 0 22 236 0 1 0 22 236 0 1 0 2 22 236 1 0 236 1
eye 11 49 GEEN_MATCH_MIS 031 19 8 0 330 0 0 22 28 512 0 2 28 26 512 0 2 28 26 512 0 2 28 2 26 484 2 0 484 2
eye 11 49 GEEN_MATCH_MIS 031 19 9 0 276 0 0 26 18 1656 0 7 158 54 976 0 4 64 54 976 0 4 64 1 54 912 4 0 912 4
eye 11 49 GEEN_MIS_MIS 008 20 1 0 360 0 0 0 28 618 0 2 28 22 618 0 2 28 22 618 0 2 28 2 22 1360 4 0 1360 4
eye 11 49 GEEN_MIS_MIS 008 20 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 224 1 0 224 1
eye 11 49 GEEN_MIS_MIS 008 20 3 0 148 0 0 22 20 1152 0 6 92 40 892 0 5 56 20 558 0 3 40 1 16 1630 8 0 1630 8
eye 11 49 GEEN_MIS_MIS 008 20 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 268 1 0 268 1
eye 11 49 GEEN_MIS_MIS 008 20 6 0 152 0 1 40 20 2062 0 8 174 36 1054 0 5 36 16 152 0 1 0 1 20 1018 5 0 1018 5
eye 11 49 GEEN_MIS_MIS 008 20 8 0 140 0 2 36 36 140 0 1 0 36 140 0 1 0 36 140 0 1 0 2 36 140 1 0 140 1
eye 11 49 GEEN_MIS_MIS 008 20 9 0 214 0 0 36 28 1514 0 5 128 56 452 0 2 28 56 452 0 2 28 1 56 424 2 0 424 2
eye 11 49 EEN_MIS_MATCH 026 21 1 0 458 0 2 0 34 458 0 1 0 34 458 0 1 0 34 458 0 1 0 2 34 458 1 0 458 1
eye 11 49 EEN_MIS_MATCH 026 21 2 0 132 2 2 34 154 132 6 1 0 154 132 6 1 0 154 132 6 1 0 2 154 132 1 1 0 0
eye 11 49 EEN_MIS_MATCH 026 21 3 0 232 1 2 154 38 232 3 1 0 38 232 3 1 0 38 232 3 1 0 2 38 232 1 1 0 0
eye 11 49 EEN_MIS_MATCH 026 21 4 0 204 0 0 38 12 466 0 2 12 28 466 0 2 12 28 466 0 2 12 2 28 454 2 0 454 2
eye 11 49 EEN_MIS_MATCH 026 21 5 0 320 0 0 28 72 702 0 3 90 34 702 0 3 90 18 702 0 3 90 2 34 612 3 0 612 3
eye 11 49 EEN_MIS_MATCH 026 21 6 0 168 0 2 34 18 168 0 1 0 18 168 0 1 0 18 168 0 1 0 2 18 168 1 0 168 1
eye 11 49 EEN_MIS_MATCH 026 21 8 0 126 0 2 18 44 126 0 1 0 44 126 0 1 0 44 126 0 1 0 2 44 126 1 0 126 1
eye 11 49 EEN_MIS_MATCH 026 21 9 0 218 0 0 44 20 472 0 2 20 0 472 0 2 20 0 472 0 2 20 2 0 452 2 0 452 2
eye 11 49 GEEN_MATCH_MIS 023 22 1 0 374 0 0 0 16 512 0 2 16 24 512 0 2 16 24 512 0 2 16 2 24 680 3 0 680 3
eye 11 49 GEEN_MATCH_MIS 023 22 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 584 2 0 584 2
eye 11 49 GEEN_MATCH_MIS 023 22 3 0 416 0 0 24 20 892 0 3 34 14 702 0 2 20 14 702 0 2 20 1 14 956 3 0 956 3
eye 11 49 GEEN_MATCH_MIS 023 22 5 0 192 0 0 42 42 634 0 3 60 28 634 0 3 60 28 634 0 3 60 2 28 574 3 0 574 3
eye 11 49 GEEN_MATCH_MIS 023 22 6 0 280 0 2 28 24 280 0 1 0 24 280 0 1 0 24 280 0 1 0 2 24 518 2 0 518 2
eye 11 49 GEEN_MATCH_MIS 023 22 8 0 254 0 1 24 22 2292 0 8 186 0 1024 0 4 22 22 254 0 1 0 1 22 1002 4 0 1002 4
eye 11 49 GEEN_MATCH_MIS 023 22 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
eye 11 49 GEEN_MATCH_MIS 015 23 1 0 324 0 0 0 20 502 0 2 20 16 502 0 2 20 16 502 0 2 20 2 16 482 2 0 482 2
eye 11 49 GEEN_MATCH_MIS 015 23 2 0 130 0 2 16 20 130 0 1 0 20 130 0 1 0 20 130 0 1 0 2 20 130 1 0 130 1
eye 11 49 GEEN_MATCH_MIS 015 23 3 0 178 0 0 20 16 404 0 2 16 18 404 0 2 16 18 404 0 2 16 2 18 388 2 0 388 2
eye 11 49 GEEN_MATCH_MIS 015 23 5 0 118 0 0 18 36 450 0 3 48 38 450 0 3 48 12 450 0 3 48 2 38 402 3 0 402 3
eye 11 49 GEEN_MATCH_MIS 015 23 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
eye 11 49 GEEN_MATCH_MIS 015 23 8 0 158 0 0 38 34 332 0 2 34 22 332 0 2 34 22 332 0 2 34 2 22 428 3 0 428 3
eye 11 49 GEEN_MATCH_MIS 015 23 9 0 196 0 1 22 30 356 0 2 30 30 196 0 1 0 30 196 0 1 0 1 30 196 1 0 196 1
eye 11 49 GEEN_MIS_MATCH 022 24 1 0 340 0 2 0 22 340 0 1 0 22 340 0 1 0 22 340 0 1 0 2 22 340 1 0 340 1
eye 11 49 GEEN_MIS_MATCH 022 24 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 162 1 0 162 1
eye 11 49 GEEN_MIS_MATCH 022 24 3 0 86 2 0 22 170 546 2 2 170 40 546 2 2 170 40 546 2 2 170 2 40 702 4 2 326 2
eye 11 49 GEEN_MIS_MATCH 022 24 4 0 230 0 0 40 16 472 0 2 16 22 472 0 2 16 22 472 0 2 16 2 22 600 3 0 600 3
eye 11 49 GEEN_MIS_MATCH 022 24 5 0 156 0 0 22 64 634 0 3 80 22 634 0 3 80 22 634 0 3 80 2 22 554 3 0 554 3
eye 11 49 GEEN_MIS_MATCH 022 24 6 0 196 0 2 22 18 196 0 1 0 18 196 0 1 0 18 196 0 1 0 2 18 356 2 0 356 2
eye 11 49 GEEN_MIS_MATCH 022 24 8 0 156 0 2 18 26 156 0 1 0 26 156 0 1 0 26 156 0 1 0 2 26 220 2 0 220 2
eye 11 49 GEEN_MIS_MATCH 022 24 9 0 142 2 0 26 140 1796 2 8 320 20 760 2 2 140 20 760 2 2 140 1 20 620 2 2 0 0
eye 11 49 GEEN_MIS_MIS 016 25 1 0 36 0 0 0 12 426 0 2 12 20 426 0 2 12 20 426 0 2 12 2 20 414 2 0 414 2
eye 11 49 GEEN_MIS_MIS 016 25 2 0 132 0 2 20 26 132 0 1 0 26 132 0 1 0 26 132 0 1 0 2 26 132 1 0 132 1
eye 11 49 GEEN_MIS_MIS 016 25 3 0 502 0 2 26 22 502 0 1 0 22 502 0 1 0 22 502 0 1 0 2 22 502 1 0 502 1
eye 11 49 GEEN_MIS_MIS 016 25 4 0 324 0 2 22 36 324 0 1 0 36 324 0 1 0 36 324 0 1 0 2 36 324 1 0 324 1
eye 11 49 GEEN_MIS_MIS 016 25 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 308 1 0 308 1
eye 11 49 GEEN_MIS_MIS 016 25 6 0 134 0 1 36 16 1084 0 3 42 24 734 0 2 0 24 134 0 1 0 1 16 734 2 0 734 2
eye 11 49 GEEN_MIS_MIS 016 25 8 0 156 0 0 24 32 868 0 2 32 0 868 0 2 32 0 868 0 2 32 2 0 836 2 0 836 2
eye 11 49 GEEN_MIS_MIS 016 25 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
eye 11 49 EEN_MIS_MIS 028 26 1 0 384 0 0 0 18 624 0 2 18 18 624 0 2 18 18 624 0 2 18 2 18 1106 4 0 1106 4
eye 11 49 EEN_MIS_MIS 028 26 2 0 212 0 2 18 22 212 0 1 0 22 212 0 1 0 22 212 0 1 0 2 22 212 1 0 212 1
eye 11 49 EEN_MIS_MIS 028 26 3 0 190 0 1 22 32 778 0 3 60 26 482 0 2 0 32 190 0 1 0 1 32 482 2 0 482 2
eye 11 49 EEN_MIS_MIS 028 26 5 0 204 0 0 26 14 360 0 2 14 34 360 0 2 14 14 360 0 2 14 2 34 346 2 0 346 2
eye 11 49 EEN_MIS_MIS 028 26 6 0 190 0 2 34 26 190 0 1 0 26 190 0 1 0 26 190 0 1 0 2 26 468 2 0 468 2
eye 11 49 EEN_MIS_MIS 028 26 8 0 114 0 2 26 30 114 0 1 0 30 114 0 1 0 30 114 0 1 0 2 30 308 2 0 308 2
eye 11 49 EEN_MIS_MIS 028 26 9 0 218 0 1 30 40 1464 0 6 186 60 576 0 3 34 60 218 0 1 0 1 40 542 3 0 542 3
eye 11 49 EEN_MIS_MATCH 018 27 1 0 494 0 2 0 32 494 0 1 0 32 494 0 1 0 32 494 0 1 0 2 32 494 1 0 494 1
eye 11 49 EEN_MIS_MATCH 018 27 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
eye 11 49 EEN_MIS_MATCH 018 27 3 0 406 0 0 32 14 774 0 3 34 36 774 0 3 34 36 774 0 3 34 2 36 740 3 0 740 3
eye 11 49 EEN_MIS_MATCH 018 27 4 0 176 0 0 36 20 376 0 2 20 42 376 0 2 20 42 376 0 2 20 2 42 424 3 0 424 3
eye 11 49 EEN_MIS_MATCH 018 27 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 658 3 0 658 3
eye 11 49 EEN_MIS_MATCH 018 27 6 0 114 0 1 42 30 1074 0 5 108 22 308 0 2 0 30 114 0 1 0 1 30 308 2 0 308 2
eye 11 49 EEN_MIS_MATCH 018 27 8 0 200 0 0 22 26 366 0 2 26 22 366 0 2 26 22 366 0 2 26 2 22 340 2 0 340 2
eye 11 49 EEN_MIS_MATCH 018 27 9 0 172 0 0 22 20 490 0 3 60 40 382 0 2 20 40 382 0 2 20 1 40 362 2 0 362 2
eye 11 49 EEN_MATCH_MATCH 029 28 1 0 272 0 0 0 22 956 2 3 212 30 956 2 3 212 30 956 2 3 212 2 30 1152 5 2 680 3
eye 11 49 EEN_MATCH_MATCH 029 28 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 120 1 0 120 1
eye 11 49 EEN_MATCH_MATCH 029 28 3 0 280 0 0 30 18 858 0 3 40 22 858 0 3 40 22 858 0 3 40 2 22 944 4 0 944 4
eye 11 49 EEN_MATCH_MATCH 029 28 5 0 162 0 1 22 52 718 0 3 80 26 518 0 2 0 26 162 0 1 0 1 52 518 2 0 518 2
eye 11 49 EEN_MATCH_MATCH 029 28 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 406 2 0 406 2
eye 11 49 EEN_MATCH_MATCH 029 28 8 0 276 0 0 26 20 942 6 4 72 178 704 2 3 20 178 570 2 2 20 1 22 684 3 1 550 2
eye 11 49 EEN_MATCH_MATCH 029 28 9 0 246 1 0 178 22 1658 1 7 164 42 784 1 3 44 42 784 1 3 44 1 42 740 3 1 494 2
eye 11 49 GEEN_MATCH_MIS 007 29 1 0 168 0 0 0 18 364 0 2 18 22 364 0 2 18 22 364 0 2 18 2 22 346 2 0 346 2
eye 11 49 GEEN_MATCH_MIS 007 29 2 0 92 2 2 22 150 92 6 1 0 150 92 6 1 0 150 92 6 1 0 2 150 92 1 1 0 0
eye 11 49 GEEN_MATCH_MIS 007 29 3 0 224 1 2 150 24 224 3 1 0 24 224 3 1 0 24 224 3 1 0 2 24 518 2 1 294 1
eye 11 49 GEEN_MATCH_MIS 007 29 4 0 168 0 1 24 24 486 0 2 24 24 168 0 1 0 24 168 0 1 0 1 24 168 1 0 168 1
eye 11 49 GEEN_MATCH_MIS 007 29 5 0 176 0 0 44 12 830 0 3 82 22 830 0 3 82 22 830 0 3 82 2 22 1074 5 0 1074 5
eye 11 49 GEEN_MATCH_MIS 007 29 6 0 190 0 2 22 22 190 0 1 0 22 190 0 1 0 22 190 0 1 0 2 22 190 1 0 190 1
eye 11 49 GEEN_MATCH_MIS 007 29 8 0 144 0 0 22 36 1304 0 7 142 42 906 0 5 70 24 376 0 2 36 1 24 836 5 0 836 5
eye 11 49 GEEN_MATCH_MIS 007 29 9 0 298 0 0 42 16 364 0 2 16 0 364 0 2 16 16 364 0 2 16 2 0 348 2 0 348 2
eye 11 49 GEEN_MIS_MATCH 006 30 1 0 444 0 0 0 12 752 0 2 12 32 752 0 2 12 32 752 0 2 12 2 32 918 3 0 918 3
eye 11 49 GEEN_MIS_MATCH 006 30 2 0 172 2 2 32 138 172 6 1 0 138 172 6 1 0 138 172 6 1 0 2 138 172 1 1 0 0
eye 11 49 GEEN_MIS_MATCH 006 30 3 0 204 1 2 138 36 204 3 1 0 36 204 3 1 0 36 204 3 1 0 2 36 312 2 1 108 1
eye 11 49 GEEN_MIS_MATCH 006 30 4 0 198 0 0 36 18 736 0 3 32 48 736 0 3 32 48 736 0 3 32 2 48 704 3 0 704 3
eye 11 49 GEEN_MIS_MATCH 006 30 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 394 1 0 394 1
eye 11 49 GEEN_MIS_MATCH 006 30 6 0 94 0 1 48 34 740 0 3 76 22 270 0 2 0 22 94 0 1 0 1 34 270 2 0 270 2
eye 11 49 GEEN_MIS_MATCH 006 30 8 0 296 0 0 22 12 888 0 4 88 38 526 0 2 12 38 526 0 2 12 1 38 514 2 0 514 2
eye 11 49 GEEN_MIS_MATCH 006 30 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
eye 11 49 GEEN_MATCH_MATCH 001 31 1 0 348 0 0 0 18 580 0 2 18 22 580 0 2 18 22 580 0 2 18 2 22 804 3 0 804 3
eye 11 49 GEEN_MATCH_MATCH 001 31 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
eye 11 49 GEEN_MATCH_MATCH 001 31 3 0 556 0 0 22 16 1118 0 3 48 32 844 0 2 16 32 844 0 2 16 1 32 984 3 0 984 3
eye 11 49 GEEN_MATCH_MATCH 001 31 5 0 326 0 0 46 46 766 0 3 66 24 766 0 3 66 20 766 0 3 66 2 24 700 3 0 700 3
eye 11 49 GEEN_MATCH_MATCH 001 31 6 0 162 0 2 24 22 162 0 1 0 22 162 0 1 0 22 162 0 1 0 2 22 496 3 0 496 3
eye 11 49 GEEN_MATCH_MATCH 001 31 8 0 164 0 0 22 30 1430 0 7 148 26 844 0 4 52 30 422 0 2 30 1 30 792 4 0 792 4
eye 11 49 GEEN_MATCH_MATCH 001 31 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
eye 11 49 EEN_MATCH_MIS 011 32 1 0 292 0 2 0 22 292 0 1 0 22 292 0 1 0 22 292 0 1 0 2 22 466 2 0 466 2
eye 11 49 EEN_MATCH_MIS 011 32 2 0 276 0 1 22 20 470 0 2 20 20 276 0 1 0 20 276 0 1 0 1 20 332 2 0 332 2
eye 11 49 EEN_MATCH_MIS 011 32 3 0 256 0 0 28 18 390 0 2 18 22 390 0 2 18 22 390 0 2 18 2 22 372 2 0 372 2
eye 11 49 EEN_MATCH_MIS 011 32 5 0 122 0 0 22 42 444 0 2 42 24 444 0 2 42 24 444 0 2 42 2 24 402 2 0 402 2
eye 11 49 EEN_MATCH_MIS 011 32 6 0 148 0 0 24 18 318 0 2 18 34 318 0 2 18 34 318 0 2 18 2 34 300 2 0 300 2
eye 11 49 EEN_MATCH_MIS 011 32 8 0 146 0 2 34 28 146 0 1 0 28 146 0 1 0 28 146 0 1 0 2 28 288 2 0 288 2
eye 11 49 EEN_MATCH_MIS 011 32 9 0 298 0 1 28 26 554 0 3 58 26 298 0 1 0 26 298 0 1 0 1 26 298 1 0 298 1
eye 21 10 GEEN_MATCH_MIS 032 1 1 0 72 0 0 0 12 518 0 3 26 22 518 0 3 26 22 518 0 3 26 2 22 864 4 0 864 4
eye 21 10 GEEN_MATCH_MIS 032 1 2 0 184 0 2 22 20 184 0 1 0 20 184 0 1 0 20 184 0 1 0 2 20 184 1 0 184 1
eye 21 10 GEEN_MATCH_MIS 032 1 3 0 202 0 0 20 24 1288 0 6 104 22 1288 0 6 104 22 1288 0 6 104 2 22 2238 10 0 2238 10
eye 21 10 GEEN_MATCH_MIS 032 1 4 0 304 0 0 22 20 996 0 4 60 66 996 0 4 60 66 996 0 4 60 2 66 1638 8 0 1638 8
eye 21 10 GEEN_MATCH_MIS 032 1 5 0 250 0 0 66 12 454 0 2 12 22 454 0 2 12 22 454 0 2 12 2 22 442 2 0 442 2
eye 21 10 GEEN_MATCH_MIS 032 1 6 0 364 0 0 22 20 612 0 2 20 22 612 0 2 20 22 612 0 2 20 2 22 592 2 0 592 2
eye 21 10 GEEN_MATCH_MIS 032 1 8 0 174 0 0 22 28 378 0 2 28 28 378 0 2 28 28 378 0 2 28 2 28 350 2 0 350 2
eye 21 10 GEEN_MATCH_MIS 032 1 9 0 144 0 0 28 18 2762 0 11 338 58 314 0 2 18 58 314 0 2 18 1 58 296 2 0 296 2
eye 21 10 EEN_MIS_MATCH 003 2 1 0 258 0 0 0 18 470 0 2 18 24 470 0 2 18 24 470 0 2 18 2 24 922 3 0 922 3
eye 21 10 EEN_MIS_MATCH 003 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
eye 21 10 EEN_MIS_MATCH 003 2 3 0 218 0 0 24 24 506 0 2 24 22 506 0 2 24 22 506 0 2 24 2 22 1204 5 0 1204 5
eye 21 10 EEN_MIS_MATCH 003 2 4 0 180 0 0 22 24 1042 0 5 124 28 1042 0 5 124 28 1042 0 5 124 2 28 918 5 0 918 5
eye 21 10 EEN_MIS_MATCH 003 2 5 0 246 0 0 28 20 392 0 2 20 32 392 0 2 20 32 392 0 2 20 2 32 372 2 0 372 2
eye 21 10 EEN_MIS_MATCH 003 2 6 0 256 0 2 32 18 256 0 1 0 18 256 0 1 0 18 256 0 1 0 2 18 256 1 0 256 1
eye 21 10 EEN_MIS_MATCH 003 2 8 0 338 0 0 18 16 572 0 2 16 20 572 0 2 16 20 572 0 2 16 2 20 1302 3 0 1302 3
eye 21 10 EEN_MIS_MATCH 003 2 9 0 474 0 1 20 50 2564 0 6 152 50 474 0 1 0 50 474 0 1 0 1 50 474 1 0 474 1
eye 21 10 EEN_MATCH_MIS 028 3 1 0 284 0 0 0 22 610 0 2 22 26 610 0 2 22 26 610 0 2 22 2 26 974 3 0 974 3
eye 21 10 EEN_MATCH_MIS 028 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 384 2 0 384 2
eye 21 10 EEN_MATCH_MIS 028 3 3 0 204 0 0 26 22 500 0 2 22 48 500 0 2 22 48 500 0 2 22 2 48 478 2 0 478 2
eye 21 10 EEN_MATCH_MIS 028 3 5 0 330 0 2 48 22 330 0 1 0 22 330 0 1 0 22 330 0 1 0 2 22 482 2 0 482 2
eye 21 10 EEN_MATCH_MIS 028 3 6 0 150 0 0 22 22 390 0 2 22 22 390 0 2 22 22 390 0 2 22 2 22 1040 5 0 1040 5
eye 21 10 EEN_MATCH_MIS 028 3 8 0 134 0 2 22 26 134 0 1 0 26 134 0 1 0 26 134 0 1 0 2 26 790 4 0 790 4
eye 21 10 EEN_MATCH_MIS 028 3 9 0 322 0 0 26 26 3226 0 13 286 50 728 0 3 38 50 728 0 3 38 1 50 690 3 0 690 3
eye 21 10 EEN_MATCH_MATCH 030 4 1 0 328 0 0 0 14 538 0 2 14 26 538 0 2 14 26 538 0 2 14 2 26 954 4 0 954 4
eye 21 10 EEN_MATCH_MATCH 030 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
